center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
9537,Residència assistida per a gent gran - temporal o permanent,Villa Salud,"C. Francisco Alegre, 26 08024 Barcelona,Barcelonès","Cover Avis, SL unipersonal",,,35,
9539,Residència assistida per a gent gran - temporal o permanent,Adegius Residencial,"C. Alegre de Dalt, 72-74 08024 Barcelona,Barcelonès","Adegius, SL",2 mesos,38,2,40
9540,Residència assistida per a gent gran - temporal o permanent,Residencia Virgen de Lourdes,"C. Vilafranca, 22 08024 Barcelona,Barcelonès","Residencia Virgen de Lourdes, S.L.",9 mesos,22,8,30
9542,Residència assistida per a gent gran - temporal o permanent,Residència Francisco Darder (servei de residència assistida),"C. Cardoner, 49 08024 Barcelona,Barcelonès",Hermanas Franciscanas Misioneras de la Natividad de Nuestra Señora-Francisco Darder,2 anys i 7 mesos,20,20,40
9543,Residència assistida per a gent gran - temporal o permanent,Residència Sol de Tardor,"C. Francesc Alegre, 24 08024 Barcelona,Barcelonès","Sol de Tardor, SL",1 any i 7 mesos,5,16,21
9544,Residència assistida per a gent gran - temporal o permanent,Residència Assistida DomusVi La Salut,"C. Antequera, 8-18 08024 Barcelona,Barcelonès","SAR Residencial y Asistencial,SAU",2 anys i 9 mesos,39,79,118
9545,Residència assistida per a gent gran - temporal o permanent,Residència Sharedx Care,"C. Polònia, 37-41 08024 Barcelona,Barcelonès","Sharedx Care, SL",3 anys i 3 mesos,11,59,70
9546,Residència assistida per a gent gran - temporal o permanent,Residencial Parc Güell (residència assistida),"C. Mare de Déu de la Salut, 39-43 08024 Barcelona,Barcelonès","Residencial Parc Güell, SL",1 any i 4 mesos,2,38,40
9547,Residència assistida per a gent gran - temporal o permanent,Residència Sagrada Família 1,"C. Rosselló, 344, àtic 1a i 2a, escala dreta 08025 Barcelona,Barcelonès",Associació Sagrada Família per a Ancians,1 any i 6 mesos,12,5,17
9548,Residència assistida per a gent gran - temporal o permanent,Residència Sagrada Família-2,"C. Rosselló, 340, 1r 3a, escala esquerra 08025 Barcelona,Barcelonès",Associació Sagrada Família per a Ancians,7 mesos,9,4,13
9549,Residència assistida per a gent gran - temporal o permanent,Residència Arcoiris,"C. Sicília, 402, 2on 08025 Barcelona,Barcelonès","Rocaguerra, SL",,,24,
9550,Residència assistida per a gent gran - temporal o permanent,Residencia Arcoiris 2,"C. Sicília, 402, prl 2ª 08025 Barcelona,Barcelonès","Rocaguerra, SL",,,13,
9551,Residència assistida per a gent gran - temporal o permanent,Geriàtric Nogués,"C. La Pau, 3-9 08913 Badalona,Barcelonès","Geriàtric Nogués, SL",8 mesos,47,19,66
9552,Residència assistida per a gent gran - temporal o permanent,Residència Assistida DomusVi Claret,"Av. Sant Antoni Mª Claret, 200 08025 Barcelona,Barcelonès","Quavitae Servicios Asistenciales, SA",2 anys i 4 mesos,92,170,262
9553,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Provença,"C. Provença, 514-520 08025 Barcelona,Barcelonès","Sanitas Mayores, SL",2 anys i 5 mesos,15,109,124
9554,Residència assistida per a gent gran - temporal o permanent,Los Tilos. Residència 3ª Edat,"C. Sardenya, 480-490 08025 Barcelona,Barcelonès","Medin-1, SA",2 anys i 7 mesos,77,181,258
9555,Residència assistida per a gent gran - temporal o permanent,Lepant Residencial Residència assistida,"C. Lepant, 401-403 08025 Barcelona,Barcelonès","Lepant Residencial, Q.G.G., SL",1 any i 3 mesos,59,134,193
9557,Residència assistida per a gent gran - temporal o permanent,ORS - Residència assistida,"C. Rosselló, 380-382 08025 Barcelona,Barcelonès",Obra Religiosa Social - O.R.S.,,,32,
9559,Residència assistida per a gent gran - temporal o permanent,Residència 3a. Edat Sibelius,"C. Juan Sibelius, 1 08026 Barcelona,Barcelonès","Residència gent gran Sibelius, SL Unipersonal",4 mesos,28,,
9560,Residència assistida per a gent gran - temporal o permanent,Residencia Geriátrica San Pablo,"C. Coll i Vehí, 26 08026 Barcelona,Barcelonès","Residencia Geriátrica San Pablo, S.L.",1 any,50,22,72
9561,Residència assistida per a gent gran - temporal o permanent,Residència Marvi Park,"C. Mallorca, 603-609, prl 08026 Barcelona,Barcelonès","Line Investment, SL",2 anys i 9 mesos,11,55,66
9562,Residència assistida per a gent gran - temporal o permanent,Residència Santa Olga,"C. Ripollès, 75 bajos 08026 Barcelona,Barcelonès","Residencia Olga,SL",11 mesos,14,11,25
9565,Residència assistida per a gent gran - temporal o permanent,Centre gerontològic Anna,"C. Pinar del Rio, 10 08027 Barcelona,Barcelonès","Geriàtrics Isern i Gascon, SL",4 anys i 1 mes,9,23,32
9566,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran La Sagrera,"C. Berenguer de Palou, 102 08027 Barcelona,Barcelonès",Generalitat de Catalunya,2 anys i 11 mesos,96,,
9567,Residència assistida per a gent gran - temporal o permanent,Residencial Margal,"c. Felip II, 42, bxs 08027 Barcelona,Barcelonès","Residència Margal, SL",,1,24,25
9569,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Les Corts,"C. Montnegre, 33 08028 Barcelona,Barcelonès",Generalitat de Catalunya,2 anys,85,,
9571,Residència assistida per a gent gran - temporal o permanent,Casa Asil de Sant Andreu de Palomar (servei de residència assistida),"C. Agustí i Milà, 78 08030 Barcelona,Barcelonès",Fundació Privada Casa Asil de Sant Andreu de Palomar,2 anys,112,40,152
9572,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran del Bon Pastor,"C. Augusto César Sandino, 7-9 08030 Barcelona,Barcelonès",Generalitat de Catalunya,11 mesos,92,,
9573,Residència assistida per a gent gran - temporal o permanent,Residencia Geriátrica Bon Viure,"C. Campoamor, 56, tor 08031 Barcelona,Barcelonès",Asociación Residencias Geriátricas Bon Viure,,,25,
9574,Residència assistida per a gent gran - temporal o permanent,Residència el Vent,"C. del Vent, 4 bis (Torre) 08031 Barcelona,Barcelonès","Geritras 2006, SL",2 anys,11,14,25
9575,Residència assistida per a gent gran - temporal o permanent,Masdeu Hogar,"C. Mestre Dalmau, 3-5 08031 Barcelona,Barcelonès","Masdeu Hogar, S.L.",Més de 3 anys,2,43,45
9576,Residència assistida per a gent gran - temporal o permanent,Residència Barcelona (servei de residència assistida),"Psg. Fabra i Puig, 395 08031 Barcelona,Barcelonès","Residència Barcelona, S.L.",,15,115,130
9578,Residència assistida per a gent gran - temporal o permanent,Hogar geriátrico Coloma,"C. Pitàgores, 14 08031 Barcelona,Barcelonès","Hogar geriátrico Coloma, SL",1 any i 2 mesos,23,17,40
9579,Residència assistida per a gent gran - temporal o permanent,Centre residencial Campoamor,"C. Campoamor, 1 08031 Barcelona,Barcelonès","Residencia Font Fargas, SL",,3,40,43
9581,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Star (residència assistida),"Psg. Maragall, 306 08031 Barcelona,Barcelonès","Residència Geriàtrica Star, S.L.",8 mesos,13,12,25
9582,Residència assistida per a gent gran - temporal o permanent,Residencia Idea Vilapicina,"C. Vilapicina, 21-25 08031 Barcelona,Barcelonès","Idea Servicios de Gestión Asistencial, SL",,,70,
9583,Residència assistida per a gent gran - temporal o permanent,La Teva Residència,"C. Campoamor, 48 08031 Barcelona,Barcelonès","Inverconave Ibérica, SL",,,44,
9584,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Dovela,"C. Eduard Todà, 45 08031 Barcelona,Barcelonès","Suara Equipaments Socials, SL",,15,65,80
9585,Residència assistida per a gent gran - temporal o permanent,Residència Pedrell,"C. Pedrell, 52 08032 Barcelona,Barcelonès","Residencia Font Fargas, SL",3 anys i 9 mesos,11,40,51
9586,Residència assistida per a gent gran - temporal o permanent,Residència Desalup-Horta,"C. Baixada de la Plana, 7 08032 Barcelona,Barcelonès","DESALUP, S.L",1 any i 3 mesos,24,10,34
9587,Residència assistida per a gent gran - temporal o permanent,Los Olivos. Residencia tercera edad,"C. Montserrat de Casanovas, 201-205 08032 Barcelona,Barcelonès","Pareslap, SL",1 any i 5 mesos,25,64,89
9588,Residència assistida per a gent gran - temporal o permanent,Residència Santa Rita Horta,"C. Baixada de la Plana, 16-18 08032 Barcelona,Barcelonès","Assistential Cresgra Services, SL",2 anys i 3 mesos,28,43,71
9589,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Bonaire,"C. Alt de Pedrell, 100-120 08032 Barcelona,Barcelonès","Sanitas Mayores, SL",2 anys i 10 mesos,53,67,120
9590,Residència assistida per a gent gran - temporal o permanent,Residencia Bonavita,"C. Pedrell, 111-115 08032 Barcelona,Barcelonès","Residencia Bonavita, SL",3 anys i 3 mesos,39,21,60
9591,Residència assistida per a gent gran - temporal o permanent,El Mirador de Font d'en Fargues,"C. Gallecs, 14-16 08032 Barcelona,Barcelonès","El Mirador de Font d'en Fargues, SL",10 mesos,39,1,40
9592,Residència assistida per a gent gran - temporal o permanent,Centre assistencial Raset,"Pge. Capdevila, 8-10 08032 Barcelona,Barcelonès","Residència Raset, S.L.",7 mesos,97,9,106
9593,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Trinitat Nova,"C. La Fosca, 4-8 08033 Barcelona,Barcelonès",Generalitat de Catalunya,1 any i 3 mesos,55,,
9594,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Vallbona,"C. Pierola, 22 08033 Barcelona,Barcelonès",Generalitat de Catalunya,1 any i 7 mesos,90,,
9595,Residència assistida per a gent gran - temporal o permanent,Casa de Família (servei de residència assistida),"Psg. Reina Elisenda de Montcada, 7 bis 08034 Barcelona,Barcelonès",Casa de Familia de C. Carmen Karr 3 Barcelona,3 anys i 10 mesos,5,25,30
9597,Residència assistida per a gent gran - temporal o permanent,Pedralbes Park Residencial,"C. Pere II de Montcada, 20 08034 Barcelona,Barcelonès","Adquisición, Conservación y Explotación de Bienes Inmuebles ACEBI, SL",6 mesos,19,4,23
9600,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Miquel,"Psg. de la Vall d'Hebron, 161-179 08035 Barcelona,Barcelonès",Fundació Albà,1 any i 8 mesos,96,19,115
9602,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Sant Josep (servei de residència assistida),"Psg. de la Vall d'Hebron, 157-169 08035 Barcelona,Barcelonès",Residencia Geriátrica San José Hermanas Franciscanas Sagrados Corazones,1 any i 5 mesos,26,53,79
9603,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Horta,"C. Josep Sangenís, s/n 08035 Barcelona,Barcelonès",Generalitat de Catalunya,1 any i 4 mesos,72,,
9604,Residència assistida per a gent gran - temporal o permanent,Residencial Bacumar,"C. Domènech i Montaner, 2-10 08035 Barcelona,Barcelonès","Residencial Bacumar, SL",4 mesos,25,,
9605,Residència assistida per a gent gran - temporal o permanent,Llar Sant Jordi (servei de residència assistida),"Psg. Vall d'Hebron, 135-141 08035 Barcelona,Barcelonès","Clínica Barceloneta, SA",2 anys i 11 mesos,107,74,181
9606,Residència assistida per a gent gran - temporal o permanent,Centre Collserola (servei de residència assistida),"Psg. de la Vall d'Hebrón, 159, 169 08035 Barcelona,Barcelonès","Mutual Gestión Integral, SL",1 any i 10 mesos,28,66,94
9607,Residència assistida per a gent gran - temporal o permanent,Residencia Valle Hebrón,"C. Olvan, 5-11 08035 Barcelona,Barcelonès","Residencia Valle Hebrón, SL",5 mesos,44,3,47
9609,Residència assistida per a gent gran - temporal o permanent,Residència Amavir Horta,"Av. Can Marcet, 11 08035 Barcelona,Barcelonès","Planiger, SA",5 anys,5,176,181
9610,Residència assistida per a gent gran - temporal o permanent,Residencia per a gent gran Emera Sant Genis,"c. Natzaret, 16 08035 Barcelona,Barcelonès","Geros Azur, SLU",2 anys i 5 mesos,30,79,109
9612,Residència assistida per a gent gran - temporal o permanent,Residencial Mas Piteu,"C. Natzaret, 67-81 08035 Barcelona,Barcelonès","Aditnalta Promocions, SL",4 anys i 5 mesos,21,74,95
9613,Residència assistida per a gent gran - temporal o permanent,"Ronda de Dalt Residencial, Residència Assistida","C. Pare Mariana, 15 08035 Barcelona,Barcelonès",Ronda de Dalt Residencial SL,3 anys,39,126,165
9614,Residència assistida per a gent gran - temporal o permanent,Residència Sant Daniel,"C. Londres, 94, 1er 1ª 08036 Barcelona,Barcelonès","Residencias Sant Daniel, S.L.",2 anys i 7 mesos,5,14,19
9619,Residència assistida per a gent gran - temporal o permanent,Residència Ressi Bonaire,"Av. Diagonal, 382, prl 2ª 08037 Barcelona,Barcelonès","Ressi Bonaire, SL",7 mesos,14,9,23
9620,Residència assistida per a gent gran - temporal o permanent,Residencia Tercera Edad Diagonal,"Psg. de Sant Joan, 104, 3er 2ª 08037 Barcelona,Barcelonès","Residencia Tercera Edad Diagonal, S.L.",,,20,
9621,Residència assistida per a gent gran - temporal o permanent,Residència 3a. Edat Bon Repòs,"Psg. de Sant Joan, 156 08037 Barcelona,Barcelonès","Edad 2000, S.L.",10 mesos,86,40,126
9622,Residència assistida per a gent gran - temporal o permanent,Residència Sidibel Diagonal,"Ctr. de Collblanc, 167, baixos 08906 Hospitalet de Llobregat, l',Barcelonès","Sidibel Diagonal, SL",5 mesos,16,4,20
9623,Residència assistida per a gent gran - temporal o permanent,Residència Bruc,"C. Bruc, 151, 1er 1ª 08037 Barcelona,Barcelonès","Nurielo, SL",6 mesos,25,5,30
9625,Residència assistida per a gent gran - temporal o permanent,Residència Verdaguer,"Av. Diagonal, 382, 2on 2ª 08037 Barcelona,Barcelonès","Pratena III, SLU",4 mesos,11,1,12
9628,Residència assistida per a gent gran - temporal o permanent,Residència Claror,"C. Girona, 131, 4rt 1ª 08037 Barcelona,Barcelonès",Carmen Rosa Valverde Obando,,,11,
9629,Residència assistida per a gent gran - temporal o permanent,Residència Casa Nostra,"Av. Diagonal, 369, 2on 08037 Barcelona,Barcelonès","Rassiss Residencias, SL",4 mesos,22,1,23
9630,Residència assistida per a gent gran - temporal o permanent,Senior Centre - Residència,"C. Mallorca, 340 08037 Barcelona,Barcelonès","Senior Centre, S.L.",4 mesos,48,1,49
9631,Residència assistida per a gent gran - temporal o permanent,Residencia Hermanas del Sagrado Corazón de Jesús y Santos Ángeles (servei de residència assistida),"C. Bruc, 131-137 08037 Barcelona,Barcelonès",Asociación de las Hermanas del Sagrado Corazón de Jesús y Santos Angeles,,,40,
9633,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Bertran i Oriola,"C. Carbonell, 4-6 08039 Barcelona,Barcelonès",Generalitat de Catalunya,10 mesos,92,,
9634,Residència assistida per a gent gran - temporal o permanent,Residència Parc del Guinardó,"C. Garriga i Roca, 62-64 08041 Barcelona,Barcelonès",Ajuntament de Barcelona,7 mesos,32,13,45
9635,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Caliu,"C. Vinyals, 34 08041 Barcelona,Barcelonès","Tuari, SL",9 mesos,33,13,46
9636,Residència assistida per a gent gran - temporal o permanent,Residència Baró,"C. Segle XX, 16-18 08041 Barcelona,Barcelonès","Residències Baró, SL",6 mesos,32,23,55
9637,Residència assistida per a gent gran - temporal o permanent,Residència les Dàlies,"C. Varsòvia, 16 08041 Barcelona,Barcelonès","Residencial Varsòvia, SL",,,42,
9638,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Mercat del Guinardó,"C. de l'Oblit, 29 (cant. Ptge de Llívia) 08041 Barcelona,Barcelonès",Generalitat de Catalunya,1 any i 7 mesos,99,,
9639,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Alchemika,"C. St. Antoni M. Claret, 356-360 08041 Barcelona,Barcelonès",Generalitat de Catalunya,2 anys i 3 mesos,98,,
9640,Residència assistida per a gent gran - temporal o permanent,Residència Parc Central,"Psg. Valldaura, 142-146, bxs 08042 Barcelona,Barcelonès","Residències Parc Central 2002, SL",2 anys i 2 mesos,8,26,34
9641,Residència assistida per a gent gran - temporal o permanent,Residència l'Estel d'Horta,"Psg. Valldaura, 92 08042 Barcelona,Barcelonès",L'Estel d'Horta SL.,1 any i 6 mesos,42,2,44
9642,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Novaurora,"C. Tarragona, 8 08859 Begues,Baix Llobregat","Adult Protec, SL",5 mesos,33,17,50
9645,Residència assistida per a gent gran - temporal o permanent,Llar Residència Els Saulons,"Av. Castell de Montbui, 259 08415 Bigues i Riells,Vallès Oriental","Llar residència Magem, SL",,,40,
9646,Residència assistida per a gent gran - temporal o permanent,Residència Bellaire (servei de residència assistida),"C. Eucaliptus, 18 (Urb. St. Crist) 08348 Cabrils,Maresme","Bellaire, SL",1 any i 2 mesos,27,13,40
