center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
10136,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Jaume,"C. Mulleras, 15",Fundació Antic Hospital Sant Jaume d'Olot,7 mesosinfo,48,21,69
10137,Residència assistida per a gent gran - temporal o permanent,La Caritat (servei de residència assistida),"C. Lorenzana, 1",Fundació La Caritat,10 mesosinfo,45,16,61
10138,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Montsacopa,"C. del Rengle, 1",Consorci d'Acció Social de la Garrotxa,9 mesosinfo,97,4,101
10139,Residència assistida per a gent gran - temporal o permanent,Residència Edat 3,"C. Estires, 31","Centre Actiu, SL",1 any i 1 mesinfo,26,6,32
10140,Residència assistida per a gent gran - temporal o permanent,Residència la Tardor,"C. Pintor Galwey, 1","Residència la Tardor, SL",1 any i 10 mesosinfo,13,39,52
10142,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palafrugell Gent Gran,"Av. Mestre Bonay, 15",Ajuntament de Palafrugell,1 any i 2 mesosinfo,120,30,150
10143,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palamós Gent Gran,"C. Provença, 36",Fundació Hospital de Palamós-Serveis de Salut Integrats Baix Empordà,2 anys i 3 mesosinfo,50,15,65
10144,Residència assistida per a gent gran - temporal o permanent,Residència Europalau,"C. Holanda, s/n","Europalau, SL",1 any i 2 mesosinfo,12,64,76
10146,Residència assistida per a gent gran - temporal o permanent,Residència Municipal per a la gent gran Vall de Ribes,"Psg. Àngel Guimerà, 6",Ajuntament de Ribes de Freser,1 any i 3 mesosinfo,36,14,50
10147,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Casal dels Avis de Ripoll (servei de residència assistida),"Av. Comte Guifré, s/n",Fundació Guifré,5 mesosinfo,55,15,70
10149,Residència assistida per a gent gran - temporal o permanent,Residència Pi i Sunyer,"C. Josep Romañach, s/n","Vigo, SCCL",11 mesosinfo,96,42,138
10151,Residència assistida per a gent gran - temporal o permanent,Residència Les Vetes,"C. Sant Antoni, 2",Fundació Privada Les Vetes,Sense llista d'accésinfo,3,51,54
10152,Residència assistida per a gent gran - temporal o permanent,Sant Feliu de Guíxols Gent Gran,"Pça. Miquel Murlà, s/n",Ajuntament de Sant Feliu de Guixols,1 any i 5 mesosinfo,85,5,90
10153,Residència assistida per a gent gran - temporal o permanent,Residència Surís Gent gran,"C. Sant Bonaventura, 35-53",Fundació Guíxols Surís,1 any i 6 mesosinfo,32,32,64
10154,Residència assistida per a gent gran - temporal o permanent,Residència la Salut - Centre de serveis per a la gent gran,"Pça. ca les Hermanes, 1","Gestora d'Administració i Atenció a la Vellesa d'Olot i Comarca, Societat Limitada",,,21,
10155,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Les Oliveres,"Urb. Can Simon, s/n","Resillar franquicia, SL",1 anyinfo,34,42,76
10156,Residència assistida per a gent gran - temporal o permanent,Residència de la Tercera Edat els Avets,"C. Paratge Can Lladó, 6 (Sant Medir)","Residència de la Tercera Edat els Avets, SLU",1 any i 1 mesinfo,25,17,42
10157,Residència assistida per a gent gran - temporal o permanent,Residència de gent gran Sant Hilari,"Psg. 14 d'abril, s/n",Ajuntament de Sant Hilari Sacalm,7 mesosinfo,57,18,75
10158,Residència assistida per a gent gran - temporal o permanent,Fundació Emma-Residència Assistida,"Ctr. de Camprodon, 9",Fundació Emma,1 any i 10 mesosinfo,26,33,59
10159,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Salvador d'Horta - Servei de residència assistida,"C. Les Argiles, s/n",Ajuntament de Santa Coloma de Farners,1 any i 3 mesosinfo,79,4,83
10160,Residència assistida per a gent gran - temporal o permanent,Residència Ca l'Oller,"C. Major, 32-34","Residència Ca l'Oller, SL",1 any i 8 mesosinfo,22,22,44
10161,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Mas Moner,"C. Terri, s/n (Mas Moner)","Selvager, SL",,,32,
10162,Residència assistida per a gent gran - temporal o permanent,Residència Torreblanca,"C. Sant Pere, 20","Suara Equipaments Socials, SL",4 mesosinfo,49,14,63
10163,Residència assistida per a gent gran - temporal o permanent,Residència de Gent Gran Sils,"Ctr. C-555, Km 2,3 (Camps de l'Hostal-Mallorquines)","Residència de Gent Gran Sils, SL",1 any i 2 mesosinfo,54,26,80
10164,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Vila Vella,"Psg. Vicenç Bou, 25",Fundació Privada Hospital-Asil de Pobres i Malalts de Torroella de Montgrí,11 mesosinfo,50,12,62
10165,Residència assistida per a gent gran - temporal o permanent,Residència Santa Caterina,"C. Major, 56",Fundació Privada Hospital-Asil de Pobres i Malalts de Torroella de Montgrí,1 any i 1 mesinfo,17,7,24
10166,Residència assistida per a gent gran - temporal o permanent,Residència Vila Montgrí,"C. Santa Caterina, 26","Residència Vila Montgrí, SL",2 anys i 6 mesosinfo,31,51,82
10167,Residència assistida per a gent gran - temporal o permanent,Centre de serveis per a la gent gran Tossa de Mar(servei de residència assistida),"C. Vinya del Pla, s/n","Fundació Vallparadís, Fundació Privada Catalana",7 mesosinfo,29,6,35
10168,Residència assistida per a gent gran - temporal o permanent,Centre de serveis gent gran - Mirador Puigsacalm (Residència),"Ctr. Vic, 3",Ajuntament de la Vall d'En Bas,info,15,65,80
10170,Residència assistida per a gent gran - temporal o permanent,Residència els Cirerers,"C. Afores, s/n (Vilafreser)","Residència els Cirerers, SL",11 mesosinfo,39,17,56
10171,Residència assistida per a gent gran - temporal o permanent,Centre geriàtric les Forques,"C. Pla de l'Estany, s/n","Emyme, SL",1 any i 1 mesinfo,67,7,74
10172,Residència assistida per a gent gran - temporal o permanent,Residència el Jardí de l'Empordà,"C. Santa Llúcia, 4","Residència El Jardí de l'Empordà, SL",1 any i 2 mesosinfo,19,6,25
10173,Residència assistida per a gent gran - temporal o permanent,Mini-Residència d'Avis de la Vall d'Àger,"C. La Font, s/n",Ajuntament d'Àger,6 mesosinfo,23,11,34
10174,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Mas Vell (servei de residència assistida),"Pça. Mercadal, 15-17",Patronat Municipal Residència Geriàtrica Mas Vell,1 any i 11 mesosinfo,18,9,27
10175,Residència assistida per a gent gran - temporal o permanent,Ribera del Sió(servei de residència assistida),"C. Dels Horts, 12","Resiurgell, SL",4 mesosinfo,50,17,67
10176,Residència assistida per a gent gran - temporal o permanent,Residencial Sant Sebastià,"C. La Bassa, 113-117","Grup Caberol de Serveis, SL",7 mesosinfo,164,43,207
10177,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Pinyana (servei residència assistida),"Trv. Sant Sebastià, 11","Residència Geriàtrica Pinyana, SL",4 anys i 5 mesosinfo,11,17,28
10178,Residència assistida per a gent gran - temporal o permanent,Residència per a la Gent Gran d'Almacelles,"C. Melcior Guàrdia, 78",Entitat Pública Empesarial Local Residència d'Avis d'Almacelles,2 anys i 3 mesosinfo,30,13,43
10179,Residència assistida per a gent gran - temporal o permanent,Residència assistida Betula Alba,"C. Partida Pla de la Creu, s/n (Poligon Industrial)","Venso, SA",,,66,
10180,Residència assistida per a gent gran - temporal o permanent,Residència 3a edat Bona Estada,"C. Pont del Molí, s/n","Residència Bona Estada Almenar 2000, SL",2 anysinfo,38,34,72
10181,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Vell d'Or,"C. Centre, 43",Josep Maria Samarà Calveres,11 mesosinfo,15,7,22
10182,Residència assistida per a gent gran - temporal o permanent,Llar Residència l'Esplai,"C. Partida Reg Nou, s/n","Llar Residència l'Esplai, SL",1 any i 3 mesosinfo,45,9,54
10183,Residència assistida per a gent gran - temporal o permanent,Residència Assistida d'Anglesola,"C. Lourdes, 1-3",Ajuntament d'Anglesola,8 mesosinfo,7,2,9
10184,Residència assistida per a gent gran - temporal o permanent,Residència Municipal d'Arbeca,Av. President Josep Tarradelles,Ajuntament d'Arbeca,1 any i 1 mesinfo,12,21,33
10185,Residència assistida per a gent gran - temporal o permanent,Llar-residència Municipal d'Artesa de Segre (servei de residència assistida),"C. Escoles, 2",Ajuntament d'Artesa de Segre,8 mesosinfo,21,13,34
10186,Residència assistida per a gent gran - temporal o permanent,Residència Santa Teresa Jornet (servei de residència assistida),"Av. 27 de gener, 34",Hogar Sta.Teresa Jornet en Aitona Hermanitas Hnos.Desamp.Prov.Zaragoza,,,36,
10187,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Domènec de Balaguer (servei de residència assistida),"Av. Comte Jaume d'Urgell, 1",Associació Residència Geriàtrica Sant Domènec de Balaguer,1 any i 8 mesosinfo,38,62,100
10188,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Comtes d'Urgell,"C. Sant Diego de Califòrnia, 16-42",Generalitat de Catalunya,4 mesosinfo,84,,
10189,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Santa Maria,"Pça. del Jutge, s/n","Centre assistencial la Noguera, SL",5 mesosinfo,37,14,51
10190,Residència assistida per a gent gran - temporal o permanent,Residència Barbens,"Pça. Mestre Benet, 6-7","Serveis Lleida Global Grup, SL",8 mesosinfo,33,16,49
10191,Residència assistida per a gent gran - temporal o permanent,Residència Barbens II,"C. Nord, 11","Serveis Lleida Global Grup, SL",7 mesosinfo,24,10,34
10192,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Pla d'Urgell,"Ctr. Nacional II, núm. 3","Residència Geriàtrica Pla d'Urgell, SL",1 mesinfo,18,1,19
10193,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Bartomeu,"Ctr. de Belianes, s/n",Generalitat de Catalunya,4 mesosinfo,61,,
10194,Residència assistida per a gent gran - temporal o permanent,Residència Bellpuig,"C. Sant Isidre, 10","Residència Bellpuig, SL",6 mesosinfo,37,30,67
10195,Residència assistida per a gent gran - temporal o permanent,Mini-residència Geriàtrica de Bellver de Cerdanya,"C. Prat de la Riba, 18",Fundació Pública de Serveis Sant Roc (Ajuntament de Bellver de Cerdanya),8 mesosinfo,25,5,30
10196,Residència assistida per a gent gran - temporal o permanent,Residència Lantus Bellvis,"Av. Pla d'Urgell, 1","Grup Lantus, SL",2 anys i 8 mesosinfo,15,97,112
10197,Residència assistida per a gent gran - temporal o permanent,Residència d'avis el Sagrat Cor de Benavent de Segrià,"Av. Països Catalans, s/n","Residència d'avis el Sagrat Cor de Benavent de Segrià, SA",9 mesosinfo,27,5,32
10198,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Les Garrigues,"C. Marius Torres, 5",Generalitat de Catalunya,9 mesosinfo,59,,
10199,Residència assistida per a gent gran - temporal o permanent,Residència Cal Tomeu,"C. Vilalta, s/n","Torra Sorribes, SL",6 mesosinfo,30,22,52
10200,Residència assistida per a gent gran - temporal o permanent,Hospital Berenguer de Castelltort-Residència Mare Güell (servei de residència assistida),"C. Hospital, 14",Fundació Privada Hospital Berenguer de Castelltort,3 anys i 1 mesinfo,15,35,50
10201,Residència assistida per a gent gran - temporal o permanent,Residència Mare Janer (servei de residència assistida),"C. Major, 64",Fundació Casa de Caritat - Residència Mare Janer,8 mesosinfo,29,27,56
10202,Residència assistida per a gent gran - temporal o permanent,Residència Verge del Castell,"C. Aixera Eral, s/n","Rescu Serveis, SL",9 mesosinfo,17,18,35
10203,Residència assistida per a gent gran - temporal o permanent,Residència de Gent Gran d'Esterri d'Àneu,"Pça. Bon Consell, 1",Ajuntament d'Esterri d'Àneu,4 mesosinfo,24,10,34
10204,Residència assistida per a gent gran - temporal o permanent,Residència de La Fuliola,"Pça. Alcalde Jaume Ferrer, s/n","Serveis Lleida Global Grup, SL",2 anys i 4 mesosinfo,14,54,68
10205,Residència assistida per a gent gran - temporal o permanent,Residència de la Fundació Privada Agropecuària de Guissona (servei de residència assistida),"Rbl. Segadors, 57",Fundació bonArea,9 mesosinfo,117,66,183
10206,Residència assistida per a gent gran - temporal o permanent,Residència Municipal d'Avis de Juneda,"Pça. Poeta Jacint Rosinach, 1",Patronat Municipal Assistencial de la Residència d'Avis de Juneda,2 anys i 5 mesosinfo,41,11,52
10207,Residència assistida per a gent gran - temporal o permanent,Residència l'Anunciata,"Pça. Catalunya, 11","Gericed, S.L.",7 mesosinfo,46,20,66
10208,Residència assistida per a gent gran - temporal o permanent,Residència La Nostra Llar Sant Jaume I,"C. Sant Francesc de Sales, 11, 1er",Fundació Privada Llar Sant Jaume,6 mesosinfo,10,2,12
10209,Residència assistida per a gent gran - temporal o permanent,Residència la Nostra Llar Sant Jaume II,"C. Hostal de la Bordeta, 18, 1er",Fundació Privada Llar Sant Jaume,1 any i 1 mesinfo,11,3,14
10210,Residència assistida per a gent gran - temporal o permanent,Adesma Residència Bordeta,"Av. Artesa, 68",Adesma Fundació Privada,8 mesosinfo,21,,
10211,Residència assistida per a gent gran - temporal o permanent,Llar-residència per a gent gran Parc del Segre,"C. Isaac Albéniz, 11","Ilerda Residencial, SA",2 anys i 4 mesosinfo,23,44,67
10212,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Josep,"C. de la Mercè, 10-12",Generalitat de Catalunya,1 any i 2 mesosinfo,90,,
10213,Residència assistida per a gent gran - temporal o permanent,Residència La Teva Llar,"C. Paer Casanovas, 12, baixos","Residència la Teva Llar, SL Unipersonal",3 anys i 9 mesosinfo,6,25,31
10214,Residència assistida per a gent gran - temporal o permanent,Centre Geriàtric Verge de Montserrat (servei de residència assistida),"C. Pi i Margall, 21, 1er","Residència Ballesal, SRL",5 mesosinfo,15,9,24
10215,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Ilerda,"C. Vic, 5-7","Sanitas Mayores, SL",4 anys i 1 mesinfo,45,65,110
10216,Residència assistida per a gent gran - temporal o permanent,Centre Gerontològic Myces (servei de residència assistida),"C. Terrassa, 17","Centre Gerontològic Myces, SL",2 anys i 3 mesosinfo,41,55,96
10217,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Balàfia I,C. Josep Olondriz (cantonada Av. Balàf,Generalitat de Catalunya,1 any i 1 mesinfo,96,,
10218,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Balàfia II,C. Vic ( Cantonada Maials),Generalitat de Catalunya,1 any i 6 mesosinfo,60,,
10219,Residència assistida per a gent gran - temporal o permanent,Adesma Residència Sant Antoni de Pàdua,"C. Maria Sauret, 3",Adesma Fundació Privada,8 mesosinfo,82,25,107
10220,Residència assistida per a gent gran - temporal o permanent,Residència Vilot,"C. Sant Jordi, 10 (Suchs)","Residència Vilot, SL",8 mesosinfo,14,6,20
10221,Residència assistida per a gent gran - temporal o permanent,Centre residencial Joviar,"C. Camí Montcada, 90","Centre Residencial Joviar, SL",8 mesosinfo,76,10,86
10222,Residència assistida per a gent gran - temporal o permanent,Residència Centre Geriàtric Lleida,"Ctr. Vall d'Aran, Km 4","Centre Geriàtric Lleida, SL",4 anysinfo,9,82,91
10223,Residència assistida per a gent gran - temporal o permanent,Residència Bon Lloc (servei de residència assistida),"C. Partida Torres de Sanui, 147",Montserrat Tornero Lorente,,,16,
10224,Residència assistida per a gent gran - temporal o permanent,Residencia Emera Lleida,"C. Enric Farreny, 60","Residencia Castrillón, SL",,,139,
10225,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Maldà,"Pça. Homenatge a la Vellesa, 1",Ajuntament de Maldà,10 mesosinfo,12,8,20
10226,Residència assistida per a gent gran - temporal o permanent,Casa Familiar Josep Jaques,"Av. del Canal, s/n","Hermanos Franciscanos de Cruz Blanca, Zona Cataluña",1 any i 5 mesosinfo,29,4,33
10227,Residència assistida per a gent gran - temporal o permanent,Caser Residencial Castell d'Oliana,Ctr. Artesa de Segre - Adrall Km.143,"Caser Residencial, SAU",7 mesosinfo,75,18,93
10228,Residència assistida per a gent gran - temporal o permanent,Mini-residència d'avis municipal Verge d'Aguilar,"Av. de Lleida, 3",Ajuntament d'Os de Balaguer,3 mesosinfo,22,3,25
10229,Residència assistida per a gent gran - temporal o permanent,Centre Residencial ca la Cileta (servei de residència assistida),"C. Mollerussa, 16",Ajuntament del Palau d'Anglesola,1 any i 11 mesosinfo,34,9,43
10230,Residència assistida per a gent gran - temporal o permanent,Centre geriàtric del Pirineu,"C. Indústria, 3","Centre Geriàtric del Pirineu, SL",1 mesinfo,64,13,77
10231,Residència assistida per a gent gran - temporal o permanent,Residència Nostra Senyora de Ribera (servei de residència assistida),"C. Mare Güell, 1",Ajuntament de La Pobla de Segur,3 mesosinfo,47,26,73
10232,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Ponts,"Av. Font dels Valldans, 7",Generalitat de Catalunya,3 mesosinfo,28,,
10233,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Alta Ribagorça,"C. Salencar, s/n",Generalitat de Catalunya,2 mesosinfo,38,,
10234,Residència assistida per a gent gran - temporal o permanent,Residència El Pati,"C. de les Eres, 1","Residència El Pati, SL",6 mesosinfo,14,2,16
10235,Residència assistida per a gent gran - temporal o permanent,Residència Mirador del Segrià,"Av. L'Esport, 27","Mirador de Segrià, SL",9 mesosinfo,37,11,48
10236,Residència assistida per a gent gran - temporal o permanent,"Residència ""La Vall""","Ctr. de Berga, s/n",Fundació La Vall,7 mesosinfo,40,9,49
10237,Residència assistida per a gent gran - temporal o permanent,Residència assistida Fundació Sant Hospital,"C. Bisbe Benlloch, 9, 3er",Fundació Sant Hospital La Seu d'Urgell,2 anys i 6 mesosinfo,14,,
10238,Residència assistida per a gent gran - temporal o permanent,Llar Sant Josep (servei de residència assistida),"C. Camí Ral de Cerdanya, 7",Hermanitas de los Ancianos Desamparados - La Seu d'Urgell,,,28,
10239,Residència assistida per a gent gran - temporal o permanent,Residència Hospital Pere Màrtir Colomés,"Pça. Antoni Guitart, 1",Fundació Privada Hospital Pere Màrtir Colomes,1 any i 1 mesinfo,56,45,101
10240,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Serafí Casanovas Sansa,"Ctr. de la Seu d'Urgell, 8",Generalitat de Catalunya,1 mesinfo,40,,
10241,Residència assistida per a gent gran - temporal o permanent,Residència de la gent gran Sant Antoni de Tàrrega,"C. Hospital, 2",Fundació Residència Gent Gran Sant Antoni de Tàrrega,1 any i 5 mesosinfo,53,24,77
10242,Residència assistida per a gent gran - temporal o permanent,Llar d'avis del Carme,"Pça. del Carme, 12","Ottaresidència, SL",3 anys i 2 mesosinfo,15,69,84
10243,Residència assistida per a gent gran - temporal o permanent,Mini Residència d'Avis Verge de l'Aguda,"Pge. de l'Alcaldessa, s/n",Ajuntament de Torà,4 mesosinfo,22,,
10244,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a gent gran Sant Josep,"C. Almalcelles, s/n (Malpartit)","UNAGRANFAMILIA 2014, SL",3 anys info,5,44,49
10245,Residència assistida per a gent gran - temporal o permanent,Residència assistida Sant Guardià,"C. Onze de Setembre, s/n","Residència Sant Guardià, SL",3 anys i 4 mesosinfo,11,89,100
10246,Residència assistida per a gent gran - temporal o permanent,Residència ICAD. Institut Català d'Assistència Domiciliària,"C. Calvari, 3-5",Institut Català d'Assistència Domiciliària SL,2 anysinfo,35,34,69
10247,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Sant Hospital de Tremp (servei de residència assistida),"Pça. Mossèn Casimir Torrent, 1",Sant Joan de Déu Terres de Lleida,4 mesosinfo,86,54,140
10248,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Sant Pere Claver,"C. Molí de Vent, s/n",Generalitat de Catalunya,4 mesosinfo,36,,
10249,Residència assistida per a gent gran - temporal o permanent,Llar Mare Marcel·lina,"C. Molí de Vent, 2, B",Hermanas de los Pobres de San Pedro Claver,7 mesosinfo,30,26,56
10250,Residència assistida per a gent gran - temporal o permanent,Residència Sant Antoni,"C. Espitau, s/n",Conselh Generau d'Aran,,,44,
10251,Residència assistida per a gent gran - temporal o permanent,Residència Municipal de Vilanova de Bellpuig,"C. Pare Pacífic, 2-4",Ajuntament de Vilanova de Bellpuig,2 anys i 10 mesosinfo,19,36,55
10252,Residència assistida per a gent gran - temporal o permanent,Residència Josep Torrent,"Ctr. de Mollerussa a Linyola, Km 2 (Merlets)",Josep Torrent Puig,7 mesosinfo,26,,
10253,Residència assistida per a gent gran - temporal o permanent,Residencia para la Tercera Edad Sant Roc,"Ctr. C-1313, Km 11'7","Residencia para la Tercera Edad ""Sant Roc"", Sociedad Anónima",7 mesosinfo,62,29,91
10254,Residència assistida per a gent gran - temporal o permanent,Llar dels Nostres Avis,"Av. d'Alpicat, 27","Llar dels Nostres Avis, SL",4 mesosinfo,59,3,62
10255,Residència assistida per a gent gran - temporal o permanent,Centre de Serveis L'Onada Alcanar (residència ass.),"C. Càlig, 75","Residència Tercera Edat L'Onada, SL",1 any i 5 mesosinfo,43,33,76
10256,Residència assistida per a gent gran - temporal o permanent,Llar d'avis la Mimosa,"C. Camí del Milà, s/n","Frisal, Serveis per la gent gran, SL",7 mesosinfo,29,2,31
10257,Residència assistida per a gent gran - temporal o permanent,Residència-Casal dels Avis d'Alforja,"Pça. Dalt, 1",Fundació Casal dels Avis d'Alforja,5 mesosinfo,33,8,41
10258,Residència assistida per a gent gran - temporal o permanent,Residència assistida per a la gent gran de l'Ametlla de Mar,"c. Onze de setembre, 45 (cant. Av. de l'Ensenyament)","Residència Tercera Edat L'Onada, SL",1 any i 5 mesosinfo,46,41,87
10259,Residència assistida per a gent gran - temporal o permanent,Llar-residència per a gent gran d'Amposta,"C. Sant Cristòfol, 278-280",Fundació Privada Serveis Socials del Montsià,7 mesosinfo,155,5,160
10260,Residència assistida per a gent gran - temporal o permanent,Residència-Hospital Sant Antoni Abat,"C. Hospital, 52",Fundació Pública Municipal Sant Antoni Abat,1 anyinfo,18,27,45
10261,Residència assistida per a gent gran - temporal o permanent,Residència de la gent gran d'Ascó,"C. Residència, 2","Rojar assistència sociosanitària, SA unipersonal",9 mesosinfo,25,15,40
10262,Residència assistida per a gent gran - temporal o permanent,Residència d'avis de Batea,"C. del Cos, 10","SAGESSA, Assistència Sanitària i Social, SA",4 mesosinfo,50,10,60
10263,Residència assistida per a gent gran - temporal o permanent,Residencial el Colomé,"C. Lleida, s/n","Residencial El Colomé, SL",1 any i 11 mesosinfo,17,11,28
10264,Residència assistida per a gent gran - temporal o permanent,Residència Mare de Déu de la Riera,"C. Mossèn Jacint Verdaguer, 13 bis",Fundació Mimara,2 mesosinfo,32,1,33
10266,Residència assistida per a gent gran - temporal o permanent,Residencia La Palmera de los Angeles,"C. Garona, 5","Alzina Residencial, SL",1 any i 10 mesosinfo,18,14,32
10267,Residència assistida per a gent gran - temporal o permanent,Mimara Calafell Park,"C. Lluís Companys, 49-50","Adquisición, Conservación y Explotación de Bienes Inmuebles ACEBI, SL",3 mesosinfo,67,21,88
10268,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Baix Camp,"C. Bertran de Cambrils, 2",Generalitat de Catalunya,9 mesosinfo,52,,
10269,Residència assistida per a gent gran - temporal o permanent,Colisée Cambrils,"C. Camí Corralet, 21","La Saleta Care, SL",2 mesosinfo,108,1,109
10270,Residència assistida per a gent gran - temporal o permanent,Residència Cambrils Suite,"Ctr. Cambrils a Montbrió, Km 3",Fundació Vallparadís Axioma Dependència (UTE),5 mesosinfo,92,27,119
10271,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran La Sénia,"C. Jaume I, 42",Generalitat de Catalunya,11 mesosinfo,28,,
10272,Residència assistida per a gent gran - temporal o permanent,Residencia la Ermita,"C. Pintor Joaquim Suñé, 33 (Urb. La Coma)","Residència la Ermita, SA",11 mesosinfo,25,11,36
10273,Residència assistida per a gent gran - temporal o permanent,Mimara Creixell,"C. Egara, 3","Mimara Residencial, SL",3 mesosinfo,49,12,61
10274,Residència assistida per a gent gran - temporal o permanent,Residència Santa Ana,"C. Rosselles, 4-6","Gerifas-98, SL",5 mesosinfo,31,4,35
10275,Residència assistida per a gent gran - temporal o permanent,Alzina Residencial (servei de residència assistida),"C. Salvador Nonell, 8","Alzina Residencial, SL",9 mesosinfo,39,13,52
10276,Residència assistida per a gent gran - temporal o permanent,Caser Residencial Cunit,"C. Osona, s/n","Novallar de Cunit, SL",1 any i 3 mesosinfo,60,85,145
10277,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Jaume I,"C. Sant Vicenç de Paül, 20",Generalitat de Catalunya,9 mesosinfo,80,,
10278,Residència assistida per a gent gran - temporal o permanent,Residència Les Vinyes,"Av. Josep M. Gich, 3","Corfalin, SL",2 mesosinfo,119,16,135
10279,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Les Escoles Velles,"C. Escoles, 39",Generalitat de Catalunya,3 mesosinfo,90,,
10280,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Gandesa,"Ctr. de Bot, s/n",Generalitat de Catalunya,4 mesosinfo,54,,
10281,Residència assistida per a gent gran - temporal o permanent,Geriàtric Guiamets,"Av. La Carretera, 55","Geriàtric Guiamets, SL",7 mesosinfo,21,10,31
10282,Residència assistida per a gent gran - temporal o permanent,Vitalia Llorenç (Residència assistida),"C. Camino cal Prosset, 15","Vitalia Suite, SL",6 mesosinfo,110,11,121
10283,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Conca Barberà,"Av. Manel Ribé, 46-48",Generalitat de Catalunya,1 anyinfo,70,,
10284,Residència assistida per a gent gran - temporal o permanent,Residència Montblanc,"C. Aguilò, 1","Masdosir, SL",,,60,
10285,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Natzaret,"C. Miracle Descàrrega, s/n",Generalitat de Catalunya,8 mesosinfo,78,,
10286,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Móra la Nova,"Av. de l'Estació, s/n",Generalitat de Catalunya,11 mesosinfo,30,,
10287,Residència assistida per a gent gran - temporal o permanent,Sophos Els Pallaresos,"C. Camí dels Plans, s/n (Urb. els Hostalets)","Sophos Gestió, SL",5 mesosinfo,110,100,210
10288,Residència assistida per a gent gran - temporal o permanent,Residència Casa del poble del Perelló,"Av. Catalunya, 2",Fundació per a l'atenció social,1 any i 3 mesosinfo,57,19,76
10289,Residència assistida per a gent gran - temporal o permanent,Mimara El Pla de Santa Maria,"C. Major, 27",Mimara el Pla Residencial SLU,1 any i 6 mesosinfo,16,24,40
10290,Residència assistida per a gent gran - temporal o permanent,Residencia San Jaime,"C. Riera Miró, 123",Mª Teresa Pérez Veleda,4 mesosinfo,15,10,25
10291,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Roger de Llúria,"C. Roger de Llúria, 2 B-8",Generalitat de Catalunya,3 mesosinfo,99,,
10293,Residència assistida per a gent gran - temporal o permanent,Natura Residencial,"Psg. Mata, 1","Llar Geriàtrica Residencial Verge de Lourdes, SL",5 mesosinfo,50,20,70
10295,Residència assistida per a gent gran - temporal o permanent,Residencia Centro Evangélico FIEIDE de Asistencia a la Tercera Edad,"C. Cervantes, 1",Centro Evangélico FIEIDE de Asistencia a la Tercera Edad,4 mesosinfo,18,4,22
10296,Residència assistida per a gent gran - temporal o permanent,Residència Horts de Miró,"C. Maria Antònia París, 10",Ajuntament de Reus,4 mesosinfo,58,,
10297,Residència assistida per a gent gran - temporal o permanent,Residència Itaca-Fortuny,"C. Condesito, 5","Itaca Fortuny, SL",5 mesosinfo,63,18,81
10298,Residència assistida per a gent gran - temporal o permanent,Residencia Itaca-Reus,"C. Vicaria, 8","Unión de Residencias Reus, SL",3 mesosinfo,56,18,74
